genre,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
EDM,Kygo,Undeniable (feat. X Ambassadors),71qB68guEJjbvtjlkZ8DF5,79,0.684,0.506,6,-6.743,1,0.0338,0.159,0.0,0.26,0.352,108.036,180596
EDM,RL Grime,UCLA,3OaunNUlXXs5e2PXtNAzzG,72,0.536,0.879,1,-3.019,1,0.0621,0.0742,0.0,0.0847,0.334,140.137,192000
EDM,Far East Movement,Rocketeer,45sDIKapDyxPl307QpEAwl,68,0.664,0.845,4,-6.115,0,0.0461,0.181,0.0,0.267,0.357,96.005,211253
EDM,Loud Luxury,Body,21RzyxY3EFaxVy6K4RqaU9,74,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216
EDM,Mike Posner,Please Don't Go,6jg5SRvdGxvJ0DzNV0UqEK,72,0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,196813
EDM,Calvin Harris,One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,82,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847
EDM,Avicii,Hey Brother,4lhqb6JvbHId48OUJGwymk,78,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093
EDM,David Guetta,Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,68,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040
EDM,The Chainsmokers,Call You Mine,2oejEp50ZzPuQTQ6v54Evp,76,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,217640
EDM,Marshmello,FRIENDS,08bNPGLD8AhKpnnERrAc6G,80,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,202621
EDM,Calvin Harris,Slide (feat. Frank Ocean & Migos),6gpcs5eMhJwax4mIfKDYQk,73,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813
EDM,The Chainsmokers,Roses,3vv9phIu6Y1vX3jcqaGz5Z,75,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739
EDM,The Chainsmokers,This Feeling,4NBTZtAt1F13VvlSKe6KTl,74,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,197947
EDM,Alesso,Chasing Stars (feat. James Bay),6y6xhAgZjvxy5kR5rigpY3,76,0.594,0.64,10,-6.865,1,0.033,0.0169,0.0,0.135,0.492,92.871,170457
EDM,Marshmello,Here With Me,5icOoE6VgqFKohjWWNp0Ac,75,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,156347
EDM,Kygo,It Ain’t Me (with Selena Gomez),12GEpg2XOPyqk03JZEZnJs,66,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781
EDM,MEDUZA,Lose Control,7CHi4DtfK4heMlQaudCuHK,81,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387
EDM,Zedd,Stay,6uBhi9gBXWjanegOb2Phh0,76,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091
EDM,Kygo,Lose Somebody,1sgDyuLooyvEML4oHspNza,76,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,199549
EDM,Swedish House Mafia,Don't You Worry Child - Radio Edit,2V65y3PX4DkRhy1djlxd9p,79,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,212862
EDM,The Chainsmokers,Takeaway,3g0mEQx3NTanacLseoP0Gw,77,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,209880
EDM,Mike Posner,Cooler Than Me (feat. Big Sean),2DPYlWl50ydYsnnuryL5aX,70,0.837,0.515,7,-4.065,0,0.0793,0.103,0.0,0.233,0.769,129.001,227840
EDM,Martin Garrix,In the Name of Love,23L5CiUhw2jV1OIMwthR3S,78,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,195707
EDM,Avicii,Waiting For Love,2P4OICZRVAQcYAV2JReRfj,80,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,230613
EDM,Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),6TaqooOXAEcijL6G1AWS2K,73,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997,229747
EDM,David Guetta,Say My Name - Afrojack & Chasner Remix,2KaPnWcBHOjGqo3Q7quPNV,3,0.407,0.909,10,-3.916,0,0.0587,0.00514,0.00244,0.0783,0.236,127.969,251446
EDM,Galantis,Runaway (U & I),46lFttIf5hnUZMGvjK0Wxo,76,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074
EDM,NOTD,So Close,7FjZU7XFs7P9jHI9Z0yRhK,72,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302
EDM,Marshmello,Spotlight,6VrCmhRBFnuGKmtNfk4jDs,74,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,177600
EDM,Diplo,Wish - Trippie Mix,6IpvkngH89cA3hhPC84Leg,69,0.561,0.832,9,-7.661,1,0.0717,0.232,0.0,0.107,0.666,93.991,176874
EDM,Axwell /\ Ingrosso,More Than You Know,6h5PAsRni4IRlxWr6uDPTP,80,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,203000
EDM,David Guetta,Sexy Bitch (feat. Akon),0uXO2GrNiIb1xHT9LUdxZE,66,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853
EDM,Diplo,Wish,7lxOjQyVsHQ8toQeT7IgCc,67,0.57,0.903,9,-4.835,1,0.0905,0.0748,0.0,0.199,0.603,93.943,175273
EDM,Cheat Codes,Lean On Me,5acSb48zFAcXTdL5Wsk8xx,75,0.686,0.738,9,-5.802,1,0.287,0.0703,0.0,0.0505,0.45,101.829,149857
EDM,Mac DeMarco,Still Beating,4LpUpiYoZ2M3Z1kmhn4EQo,70,0.709,0.496,1,-10.528,0,0.0417,0.581,0.191,0.151,0.469,78.477,181587
EDM,Mac DeMarco,Moonlight on the River,2fhOljbX79loRcdl47SFye,68,0.662,0.478,9,-8.631,1,0.0451,0.252,0.833,0.216,0.43,139.98,422613
EDM,Marshmello,OK Not To Be OK,0zzVTGyRrWpQu8Fr28NRAv,76,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,159863
EDM,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),7Feaw9WAEREY0DUOSXJLOM,75,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805
EDM,Martin Garrix,Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,78,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883
EDM,Marshmello,Project Dreams,6GSkLS2y4ZnnZsuRAj975K,70,0.78,0.828,8,-2.235,1,0.237,0.409,0.0,0.104,0.786,160.113,167898
EDM,Jack Ü,Where Are Ü Now (with Justin Bieber),66hayvUbTotekKU3H4ta1f,75,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286
EDM,DJ Snake,Middle,0g5EKLgdKvNlln7TNqBByK,77,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,220573
EDM,Gryffin,Feel Good (feat. Daya),0Ev562zA4pmUsBqjxsxxdx,70,0.625,0.707,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064,248156
EDM,Zara Larsson,Never Forget You,6hmhG1b4LEyNuashVvuIAo,75,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428
EDM,Avicii,Levels - Radio Edit,5UqCQaDshqbIk3pkhy4Pjg,78,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,199907
EDM,Ellie Goulding,Burn,0xMd5bcWTbyXS7wPrBtZA6,67,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,231212
EDM,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,77,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500
EDM,Louis The Child,Better Not (with Wafia),7n1940b6kHcaEewFSZXnXa,68,0.783,0.537,9,-2.921,1,0.0795,0.278,0.0,0.229,0.393,113.988,222866
EDM,Kygo,Love Me Now (feat. Zoe Wees),1c1sdxrYLIiuJOlE7PPttb,78,0.662,0.489,5,-7.067,1,0.0525,0.163,0.0,0.172,0.506,102.04,195881
EDM,Sigala,Lasting Lover,0DmAvNCAK08oCi7miSZUIY,77,0.676,0.786,1,-4.529,1,0.0478,0.197,0.0,0.0943,0.483,125.983,218359
EDM,Kygo,Lose Somebody,7xbWAw3LMgRMn4omR5yVn3,74,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,199549
EDM,Gryffin,After You (feat. Calle Lehmann),6DiogHhtwkVgUHUDUJVuXV,71,0.511,0.804,4,-3.808,1,0.0433,0.0619,0.0,0.0873,0.484,145.055,224570
EDM,Calvin Harris,Outside (feat. Ellie Goulding),7MmG8p0F9N3C4AXdK6o6Eb,78,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,227267
EDM,Galantis,Dandelion,4NexTaCZZ7Ehnf03A6SVjt,72,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,140012
EDM,NGHTMRE,FEELING GUD,0suLmBuEbatdochI4tHduq,70,0.484,0.94,5,-3.682,0,0.257,0.0145,0.000323,0.266,0.334,173.741,190682
EDM,Major Lazer,Cold Water,7zsXy7vlHdItvUSH8EwQss,68,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185360
EDM,Ellie Goulding,Love Me Like You Do,0Cy7wt6IlRfBPHXXjmZbcP,78,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,253520
EDM,NOTD,I Wanna Know (feat. Bea Miller),18W92Zm1KjLCbUIszOhpkD,70,0.661,0.725,6,-4.859,1,0.0563,0.0253,0.0,0.123,0.605,119.927,197939
EDM,Dynoro,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,80,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560
EDM,Tiësto,Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,73,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760
EDM,SLANDER,Love Is Gone,39glqzRVRAy4vq3PqeTGb8,71,0.452,0.465,4,-10.006,0,0.0344,0.0589,0.000524,0.095,0.0832,149.586,256043
EDM,Mabel,Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,79,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480
EDM,Icona Pop,I Love It (feat. Charli XCX),6HZ9VeI5IRFCNQLXhpF4bq,69,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153
EDM,Clean Bandit,Rather Be (feat. Jess Glynne),3s4U7OHV7gnj42VV72eSZ6,73,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833
EDM,Sam Feldt,Post Malone (feat. RANI),0qc4QlcCxVTGyShurEv1UU,72,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,174444
EDM,ILLENIUM,Good Things Fall Apart (with Jon Bellion),6pooRNiLyYpxZeIA5kJ5EX,66,0.643,0.594,2,-5.453,1,0.0318,0.0128,0.0,0.118,0.442,144.033,216668
EDM,The Chainsmokers,Who Do You Love,2fVHrSxsQbJUuj9MW9zG1e,74,0.51,0.846,3,-4.595,1,0.0461,0.0101,0.0,0.208,0.475,139.927,226733
EDM,Silk City,Electricity (with Dua Lipa),5N4erncE7kuUccm7zEmwzk,74,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173
EDM,DVBBS,West Coast (feat. Quinn XCII),4fCE1SCDulouoac9Q8XroU,68,0.714,0.798,5,-4.239,0,0.0612,0.00248,0.000678,0.103,0.659,119.017,150819
EDM,Yellow Claw,Love & War - Yellow Claw G-Funk Remix,6UbfuPifNmblRiaE8vQ08U,69,0.725,0.74,8,-5.08,1,0.0323,0.00156,0.000464,0.338,0.827,92.978,115547
EDM,NOTD,I Don't Know Why,0ZXdzaT1k688dkpNeEgQiV,72,0.499,0.898,8,-4.181,0,0.124,0.124,7.2e-06,0.0832,0.618,120.04,207668
EDM,Gryffin,Safe With Me (with Audrey Mika),6Skh3CBum0pZw9TOr7FQnX,72,0.497,0.757,11,-4.189,1,0.127,0.0449,0.0,0.119,0.507,169.902,205165
EDM,Zara Larsson,Lush Life,1rIKgCH4H52lrvDcz50hS8,78,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,201122
EDM,Daya,"Sit Still, Look Pretty",0EGuSSpuu9wmHCtvb4PdLO,72,0.655,0.74,2,-4.081,1,0.274,0.14,0.0,0.106,0.543,182.105,202221
EDM,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,75,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413
EDM,Skrillex,HUMBLE. - SKRILLEX REMIX,65ES1qwOB577ZnTkizMXJJ,72,0.901,0.934,11,-2.345,1,0.273,0.00794,7.68e-05,0.194,0.868,150.037,156800
EDM,Marshmello,Alone,3MEYFivt6bilQ9q9mFWZ4g,73,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,273803
EDM,Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),3zQpGaH50HeMjxurMZVF6q,74,0.591,0.719,11,-7.824,0,0.215,0.0201,3.17e-06,0.906,0.142,100.014,186805
EDM,Jubël,Dancing In The Moonlight (feat. NEIMY),4GSDkZt7GcmzBWmsMcpaVO,75,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,164010
EDM,ILLENIUM,First Time,2eFjKl5cyPPYElDByCh6Tb,68,0.526,0.667,9,-5.451,1,0.0437,0.0505,0.0,0.321,0.43,155.085,165779
EDM,Vicetone,Nevada,02shCNmb6IvgB5jLqKjtkK,74,0.605,0.783,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,208562
EDM,DJ Snake,Turn Down for What,67awxiNHNyjMXhVgsHuIrs,72,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,213733
EDM,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",5b2bu6yyATC1zMXDGScJ2d,63,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,192560
EDM,Martin Garrix,Drown (feat. Clinton Kane),4RVtBlHFKj51Ipvpfv5ER4,73,0.573,0.739,9,-5.455,1,0.0581,0.212,0.0,0.175,0.363,120.077,174062
EDM,Avicii,Without You (feat. Sandro Cavazza),6Pgkp4qUoTmJIPn7ReaGxL,78,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673
EDM,Rita Ora,Poison,73ucpKq91TuejrLHgzDNHK,74,0.579,0.738,10,-5.711,1,0.0542,0.0821,1.52e-06,0.232,0.431,124.023,202907
EDM,MEDUZA,Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,78,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913
EDM,Flume,The Difference,4nlvKIIetOWGIMyhjQXgOZ,70,0.56,0.865,1,-1.148,1,0.0909,0.255,0.000153,0.083,0.424,159.96,139663
EDM,Mac DeMarco,Another (Demo) One #2,1LF3HPHVajnRT1mPCOqfOF,65,0.774,0.454,5,-8.441,1,0.0282,0.818,0.000977,0.181,0.737,139.808,166834
EDM,Alesso,Midnight (feat. Liam Payne),4ZTTUAjJCd4NMZmIU7RB4c,73,0.587,0.648,11,-6.927,0,0.0439,0.0561,0.0,0.115,0.281,144.028,220141
EDM,DJ Snake,Run It (feat. Rick Ross & Rich Brian),282R6Lvm9nLtpx8AzUwJe0,72,0.688,0.725,2,-7.831,1,0.0456,0.0206,9.18e-06,0.0859,0.224,104.018,163390
EDM,Mac DeMarco,One More Love Song,0v8J17a6cO0wWp7z731GTd,67,0.708,0.323,9,-11.199,0,0.03,0.765,0.52,0.0939,0.502,141.013,241067
EDM,David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),63rbP24OzfaQCJjsHWZXnY,64,0.664,0.872,3,-3.117,1,0.0396,0.0306,0.0,0.228,0.555,129.873,210093
EDM,Calvin Harris,How Deep Is Your Love,22mek4IiqubGD9ctzxc69s,77,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,212640
EDM,Marshmello,Leave Before You Love Me,44Jubxyxv1iAU5r3oJVtf3,1,0.724,0.744,7,-4.757,1,0.0398,0.00219,4.49e-06,0.116,0.645,119.978,154983
EDM,Marshmello,Leave Before You Love Me,2HVHk25gP150kUI2rUUmXM,0,0.724,0.744,7,-4.757,1,0.0398,0.00219,4.49e-06,0.116,0.645,119.978,154983
EDM,DJ Snake,You Know You Like It,57kR5SniQIbsbVoIjjOUDa,71,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267
EDM,Cheat Codes,No Promises (feat. Demi Lovato),5lNuqFVMca4vPupY10cH0J,62,0.739,0.619,10,-6.669,1,0.162,0.0572,0.0,0.105,0.58,112.961,222787
EDM,Mac DeMarco,Salad Days,5VdaMUzoQetwxQwtWAd022,67,0.431,0.771,5,-7.176,1,0.0375,0.0877,0.0214,0.121,0.772,201.002,145893
EDM,Sigala,You for Me,73QyyUMMvtNELmULI4FOsp,77,0.733,0.886,2,-1.856,0,0.0426,0.0481,1.81e-06,0.191,0.696,126.031,175435
EDM,Kygo,Freedom,5Gj1wG8b12VQdEd3hUuSwo,71,0.715,0.635,7,-6.591,1,0.0791,0.127,0.0,0.0862,0.39,112.887,198635
EDM,Mac DeMarco,On the Level,4RpwQDPnn1GhWpZooUcCzd,66,0.573,0.473,8,-10.838,0,0.0269,0.0927,0.398,0.199,0.523,77.494,227653
EDM,Cartoon,On & On,4B2kkxg3wKSTZw5JPaUtzQ,74,0.458,0.696,11,-4.742,1,0.0402,0.285,0.0,0.123,0.418,174.141,207069
EDM,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),6osaMSJh9NguagEDQcZaKx,76,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,185195
EDM,ILLENIUM,In Your Arms (with X Ambassadors),70YPzqSEwJvAIQ6nMs1cjY,67,0.404,0.806,2,-4.75,1,0.0496,0.198,0.0,0.114,0.112,148.036,220730
EDM,Zedd,Good Thing (with Kehlani),5aUSEPNd3m5xliFK4pn5mU,70,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901
EDM,Kygo,Firestone,1I8tHoNBFTuoJAlh4hfVVE,77,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,271640
EDM,Tiësto,Wasted,7m3povhdMDLZwuEKak0l0n,64,0.638,0.816,2,-5.503,1,0.0308,0.00149,0.00115,0.195,0.386,112.014,190014
EDM,Clean Bandit,Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,76,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459
EDM,David Guetta,Without You (feat. Usher),1tAutlhI9FwnKn7fVgmd5P,63,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885,208133
EDM,Cash Cash,I Found You,3wYOGJYD31sLRmBgCvWxa4,68,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,167308
EDM,David Guetta,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",0HLhptvI8NozbOHRLNniFz,76,0.687,0.717,11,-6.61,1,0.0755,0.0744,0.0,0.134,0.685,88.063,158995
EDM,Imanbek,Goodbye,4crczEC1PpoD8TsDsmoWNI,75,0.741,0.931,10,-3.447,0,0.0563,0.0225,0.000102,0.191,0.517,125.011,144000
EDM,Calvin Harris,Blame (feat. John Newman),07nH4ifBxUB4lZcsf44Brn,76,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960
EDM,Cheat Codes,How Do You Love (with Lee Brice & Lindsay Ell),6deDpxfbapjMLgHoaNuAx6,66,0.506,0.917,4,-4.698,1,0.0638,0.256,0.0,0.352,0.674,152.004,210439
EDM,INZO,Overthinker,4K9xid96G3YmIvQZXN9SXg,66,0.472,0.605,8,-4.437,1,0.134,0.0311,0.0308,0.101,0.212,128.375,268000
EDM,NOTD,Nobody,7GiozRoMk95aFl1WbrDdjX,69,0.818,0.773,8,-5.714,0,0.0579,0.0166,7.64e-06,0.377,0.878,122.016,143953
EDM,Porter Robinson,Shelter,2CgOd0Lj5MuvOqzqdaAXtS,67,0.276,0.796,0,-4.499,1,0.0579,0.00293,0.0,0.184,0.26,199.526,218965
EDM,Robin Schulz,Sugar (feat. Francesco Yates),5tf1VVWniHgryyumXyJM7w,77,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,219043
EDM,Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,2QtJA4gbwe1AcanB2p21aP,64,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,217347
EDM,Avicii,SOS (feat. Aloe Blacc),2x0RZdkZcD8QRI53XT4GI5,74,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202
EDM,NOTD,Never A Good Time,1ZxxfkeHKl0YKcPjKzeS4c,66,0.54,0.833,6,-4.266,1,0.0312,0.0179,0.000126,0.173,0.649,167.939,167233
EDM,Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),6HTJZ0TQJVMSKkUGzAOe2h,68,0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.256,0.523,97.033,321649
EDM,ILLENIUM,Good Things Fall Apart (with Jon Bellion),3LxG9HkMMFP0MZuiw3O2rF,64,0.643,0.603,2,-5.416,1,0.0311,0.012,0.0,0.118,0.42,144.01,216668
EDM,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,76,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,251088
EDM,Rezz,Chemical Bond,5kn2FMZoBVClbA9CV7w3k5,65,0.635,0.93,2,-2.061,1,0.0583,0.000241,0.775,0.0918,0.0688,73.981,142703
EDM,Diplo,Dance with Me (feat. Thomas Rhett & Young Thug),6wXgnhpmOPEJ7cUweSyy2B,68,0.73,0.792,6,-5.33,0,0.13,0.0264,0.0,0.101,0.745,99.039,170158
EDM,Timmy Trumpet,Freaks - Radio Edit,4f3NHOxgC8Bg21IJBg4cZ3,67,0.882,0.965,4,-0.818,1,0.13,0.0136,0.388,0.206,0.759,128.129,169160
EDM,Calvin Harris,Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,77,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309
EDM,ILLENIUM,Feel Something (With I Prevail),5dAtKXyrQoQW054LZqJ5dP,65,0.428,0.877,5,-4.722,0,0.0835,0.00153,0.00372,0.0943,0.113,75.518,221000
EDM,Alesso,Heroes (we could be),3zU9rdflI65tK4dkkNSp77,72,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,210013
EDM,Louis The Child,Little Things (with Quinn XCII & Chelsea Cutler),52681Ivj8kgCi90Lu8B9fl,63,0.553,0.636,6,-4.38,1,0.152,0.189,0.0,0.0779,0.53,81.969,197453
EDM,Noisestorm,Crab Rave,4qDHt2ClApBBzDAvhNGWFd,70,0.768,0.933,2,-2.95,0,0.0385,0.206,0.915,0.0833,0.245,124.996,161280
EDM,Lost Sky,Fearless Pt. II,4VZH6OfxPy1nNE7KbtVKyK,75,0.729,0.928,6,-4.279,1,0.0515,0.282,0.00147,0.12,0.322,109.996,194182
EDM,Cheat Codes,Hate You + Love You (feat. AJ Mitchell),7DgkSYT6vh3UAYQlFbsj6z,69,0.755,0.689,5,-4.463,1,0.0305,0.0693,0.0,0.394,0.638,140.013,198874
EDM,Regard,Secrets,66W1rVTnEv86dIkFhoiElg,76,0.848,0.768,6,-5.386,0,0.0373,0.0412,0.000785,0.195,0.777,118.961,176767
EDM,Two Friends,Looking At You (feat. Sam Vesso),2IBzArIJ2ognJz1EZinuPg,64,0.652,0.815,8,-3.784,1,0.131,0.136,0.0,0.0844,0.794,121.969,153789
EDM,Skrillex,Purple Lamborghini (with Rick Ross),6JyuJFedEvPmdWQW0PkbGJ,69,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,215510
EDM,Skrillex,Bangarang (feat. Sirah),6VRhkROS2SZHGlp0pxndbJ,71,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,215253
EDM,Calvin Harris,By Your Side (feat. Tom Grennan),0vR2rIVORmgeKiGIgNT0fV,79,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,189672
EDM,Mokita,colorblind,73qLaVz4R0EN3rFoaaSBzZ,72,0.661,0.776,8,-5.054,1,0.0366,0.125,0.000152,0.119,0.17,145.993,193977
EDM,Clean Bandit,Tick Tock (feat. 24kGoldn),27u7t9d7ZQoyjsCROHuZJ3,77,0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,178374
EDM,Calvin Harris,Sweet Nothing (feat. Florence Welch),24LS4lQShWyixJ0ZrJXfJ5,72,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560
EDM,DVBBS,Tinted Eyes (feat. blackbear & 24kGoldn),68UW3plyDDNg1dkNIZRezJ,67,0.743,0.801,5,-4.097,0,0.0343,0.00598,2.46e-05,0.178,0.381,121.965,175082
EDM,Whethan,When I'm Down,556l9P7WVZVyYUBjT1YFTT,65,0.827,0.769,7,-4.058,1,0.126,0.209,9.54e-05,0.091,0.491,93.986,164681
EDM,Kygo,Stole the Show,5masKPHeAOVNgxdLebIcK7,74,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,223187
EDM,Avicii,Levels - Radio Edit,5l0iNaRE3oarJLsytaLuV8,1,0.579,0.887,1,-5.961,0,0.0334,0.0484,0.828,0.294,0.472,126.041,201920
EDM,Jonas Blue,Hear Me Say,7dk9EBvTbbKBbFxjCAJpwK,73,0.697,0.836,5,-5.005,1,0.0437,0.133,4.46e-06,0.0754,0.631,121.977,190772
EDM,Avicii,Levels - Radio Edit,54p8t70Pn4j7ojOYGHywpe,0,0.579,0.887,1,-5.961,0,0.0334,0.0484,0.828,0.294,0.472,126.041,201920
